Energie Oppervlakte Links,3152,,Energie Oppervlakte Rechts,3156,,InschakelpiekLinks,3152,,InschakelpiekRechts,3156,,MaxOmloopStroomLinks,3152,,MaxOmloopStroomRechts,3156,,OmloopTijdLinks_Motorstroom,3152,,OmloopTijdRechts_Motorstroom,3156,,OmloopTijdRechts_Relais,3156,,OmloopTijdLinks_Relais,3152,,SectieBezettingTijd,6789,,TijdEindMotorstroomControleLinks,3152,,TijdEindMotorstroomControleRechts,3156,,TijdSturingMotorstroomLinks,3152,,TijdSturingMotorstroomRechts,3156,,UitControleTijd,6320
13/Apr/19 13:10:11.634,5.03949774003878,,13/Apr/19 12:03:28.193,4.99315786689194,,13/Apr/19 13:10:11.634,18.1329346,,13/Apr/19 12:03:28.193,18.0517578,,13/Apr/19 13:10:11.634,4.30722547543643,,13/Apr/19 12:03:28.193,4.2266624203674,,13/Apr/19 13:10:11.634,1.322998,,13/Apr/19 12:03:28.193,1.3300018,,13/Apr/19 12:03:28.193,1.3999939,,13/Apr/19 13:10:11.634,1.3499908,,06/Apr/19 18:20:26.108,19.8989869,,13/Apr/19 13:10:11.634,0.0269928,,13/Apr/19 12:03:28.193,0.0480042,,13/Apr/19 13:10:11.634,0,,13/Apr/19 12:03:28.193,0.0219879,,07/Apr/19 09:26:49.997,1.3500061
13/Apr/19 13:17:34.133,5.22641856944782,,13/Apr/19 12:12:47.801,4.89068685606894,,13/Apr/19 13:17:34.133,17.93274,,13/Apr/19 12:12:47.801,17.6593018,,13/Apr/19 13:17:34.133,4.32248336563533,,13/Apr/19 12:12:47.801,4.28141328628304,,13/Apr/19 13:17:34.133,1.3399964,,13/Apr/19 12:12:47.801,1.322998,,13/Apr/19 12:12:47.801,1.3500061,,13/Apr/19 13:17:34.133,1.4000091,,06/Apr/19 18:24:23.219,27.800003,,13/Apr/19 13:17:34.133,0.0370025,,13/Apr/19 12:12:47.801,0.0270081,,13/Apr/19 13:17:34.133,0.0230102,,13/Apr/19 12:12:47.801,0,,07/Apr/19 09:35:01.560,1.3500061
13/Apr/19 13:26:07.693,5.20928143921637,,13/Apr/19 12:23:14.500,5.0066697946568,,13/Apr/19 13:26:07.693,17.9272461,,13/Apr/19 12:23:14.500,17.75879,,13/Apr/19 13:26:07.693,4.3304093706076,,13/Apr/19 12:23:14.500,4.28463982908579,,13/Apr/19 13:26:07.693,1.3399963,,13/Apr/19 12:23:14.500,1.3300019,,13/Apr/19 12:23:14.500,1.3999939,,13/Apr/19 13:26:07.693,1.3470001,,06/Apr/19 18:26:24.418,17.4490052,,13/Apr/19 13:26:07.693,0.0070038,,13/Apr/19 12:23:14.500,0.0479889,,13/Apr/19 13:26:07.693,0,,13/Apr/19 12:23:14.500,0.0220031,,07/Apr/19 09:50:09.568,1.3500061
13/Apr/19 13:38:28.492,5.15233881976953,,13/Apr/19 12:31:05.011,4.94491004179416,,13/Apr/19 13:38:28.492,18.230896,,13/Apr/19 12:31:05.011,17.9537964,,13/Apr/19 13:38:28.492,4.27196173707054,,13/Apr/19 12:31:05.011,4.24801794042724,,13/Apr/19 13:38:28.492,1.3300018,,13/Apr/19 12:31:05.011,1.321991,,13/Apr/19 12:31:05.011,1.3499908,,13/Apr/19 13:38:28.492,1.3499908,,06/Apr/19 18:35:53.818,27.8990021,,13/Apr/19 13:38:28.492,0.0079956,,13/Apr/19 12:31:05.011,0.0279998,,13/Apr/19 13:38:28.492,0.0119934,,13/Apr/19 12:31:05.011,0,,07/Apr/19 09:53:57.767,1.3000031
13/Apr/19 13:51:16.402,5.15050577351089,,13/Apr/19 12:40:43.669,4.83670070956989,,13/Apr/19 13:51:16.402,18.3721924,,13/Apr/19 12:40:43.669,17.6950073,,13/Apr/19 13:51:16.402,4.25839231292211,,13/Apr/19 12:40:43.669,4.2492470609013,,13/Apr/19 13:51:16.402,1.3299866,,13/Apr/19 12:40:43.669,1.3130035,,13/Apr/19 12:40:43.669,1.3500061,,13/Apr/19 13:51:16.402,1.3999939,,06/Apr/19 18:37:31.918,11.7000122,,13/Apr/19 13:51:16.402,0.0570068,,13/Apr/19 12:40:43.669,0.0370026,,13/Apr/19 13:51:16.402,0.0130005,,13/Apr/19 12:40:43.669,0,,07/Apr/19 10:04:07.477,1.3000031
13/Apr/19 14:03:40.210,4.91120243026146,,13/Apr/19 12:48:56.218,4.95466095719089,,13/Apr/19 14:03:40.210,18.236084,,13/Apr/19 12:48:56.218,18.0154419,,13/Apr/19 14:03:40.210,4.24740770776887,,13/Apr/19 12:48:56.218,4.1833330490817,,13/Apr/19 14:03:40.210,1.3119965,,13/Apr/19 12:48:56.218,1.3300019,,13/Apr/19 12:48:56.218,1.3999939,,13/Apr/19 14:03:40.210,1.3489991,,06/Apr/19 18:49:46.079,33.0010071,,13/Apr/19 14:03:40.210,0.0370026,,13/Apr/19 12:48:56.218,0.0369873,,13/Apr/19 14:03:40.210,0,,13/Apr/19 12:48:56.218,0.0330047,,07/Apr/19 10:06:48.627,1.300003
13/Apr/19 14:12:18.768,5.17577398494629,,13/Apr/19 13:01:02.025,4.99599412865019,,13/Apr/19 14:12:18.768,17.9797363,,13/Apr/19 13:01:02.025,17.897644,,13/Apr/19 14:12:18.768,4.30324929682511,,13/Apr/19 13:01:02.025,4.2605280961846,,13/Apr/19 14:12:18.768,1.3329925,,13/Apr/19 13:01:02.025,1.3300019,,13/Apr/19 13:01:02.025,1.4000091,,13/Apr/19 14:12:18.768,1.3499908,,06/Apr/19 18:59:57.040,11.701004,,13/Apr/19 14:12:18.768,0.0169983,,13/Apr/19 13:01:02.025,0.0480041,,13/Apr/19 14:12:18.768,0,,13/Apr/19 13:01:02.025,0.0220031,,07/Apr/19 10:17:23.383,1.3500061
13/Apr/19 14:21:44.417,5.20184470839931,,13/Apr/19 13:06:42.374,4.95345251950716,,13/Apr/19 14:21:44.417,18.2019043,,13/Apr/19 13:06:42.374,17.9614258,,13/Apr/19 14:21:44.417,4.32828302927241,,13/Apr/19 13:06:42.374,4.18684074826838,,13/Apr/19 14:21:44.417,1.3399963,,13/Apr/19 13:06:42.374,1.3300018,,13/Apr/19 13:06:42.374,1.3500061,,13/Apr/19 14:21:44.417,1.3999939,,06/Apr/19 19:07:56.650,33.8590088,,13/Apr/19 14:21:44.417,0.0469971,,13/Apr/19 13:06:42.374,0.0169983,,13/Apr/19 14:21:44.417,0.0130005,,13/Apr/19 13:06:42.374,0.003006,,07/Apr/19 10:20:41.583,1.350998
13/Apr/19 14:35:58.377,5.19604485269573,,13/Apr/19 13:12:09.734,4.98346284403593,,13/Apr/19 14:35:58.377,18.081665,,13/Apr/19 13:12:09.734,18.0645752,,13/Apr/19 14:35:58.377,4.2870794163887,,13/Apr/19 13:12:09.734,4.22177367447016,,13/Apr/19 14:35:58.377,1.3399964,,13/Apr/19 13:12:09.734,1.3300018,,13/Apr/19 13:12:09.734,1.3500061,,13/Apr/19 14:35:58.377,1.4000091,,06/Apr/19 19:09:22.199,8.3499909,,13/Apr/19 14:35:58.377,0.0480041,,13/Apr/19 13:12:09.734,0.0079956,,13/Apr/19 14:35:58.377,0.0120086,,13/Apr/19 13:12:09.734,0.0120087,,07/Apr/19 10:25:04.882,1.3499908
13/Apr/19 15:04:24.242,5.15780818564716,,13/Apr/19 13:36:22.342,4.99835486992059,,13/Apr/19 15:04:24.242,18.0792236,,13/Apr/19 13:36:22.342,17.8326416,,13/Apr/19 15:04:24.242,4.31545583177496,,13/Apr/19 13:36:22.342,4.25747968056551,,13/Apr/19 15:04:24.242,1.3320007,,13/Apr/19 13:36:22.342,1.3300019,,13/Apr/19 13:36:22.342,1.3500061,,13/Apr/19 15:04:24.242,1.3499908,,06/Apr/19 19:20:02.499,35.147995,,13/Apr/19 15:04:24.242,0.0179901,,13/Apr/19 13:36:22.342,0.0070037,,13/Apr/19 15:04:24.242,0,,13/Apr/19 13:36:22.342,0.0130005,,07/Apr/19 10:33:08.391,1.300003
13/Apr/19 15:10:58.703,5.18367476580219,,13/Apr/19 13:45:02.953,4.82313547645011,,13/Apr/19 15:10:58.703,18.0020142,,13/Apr/19 13:45:02.953,17.8521729,,13/Apr/19 15:10:58.703,4.28006122028522,,13/Apr/19 13:45:02.953,4.24619312807129,,13/Apr/19 15:10:58.703,1.3399963,,13/Apr/19 13:45:02.953,1.3129883,,13/Apr/19 13:45:02.953,1.3499909,,13/Apr/19 15:10:58.703,1.3999939,,06/Apr/19 19:29:14.460,29.248993,,13/Apr/19 15:10:58.703,0.0379944,,13/Apr/19 13:45:02.953,0.0370026,,13/Apr/19 15:10:58.703,0.0220032,,13/Apr/19 13:45:02.953,0,,07/Apr/19 10:35:04.541,1.3499908
13/Apr/19 15:19:00.202,5.18728492109603,,13/Apr/19 13:56:38.711,4.98118805639585,,13/Apr/19 15:19:00.202,17.9046631,,13/Apr/19 13:56:38.711,17.8347778,,13/Apr/19 15:19:00.202,4.31057964635657,,13/Apr/19 13:56:38.711,4.26022028023977,,13/Apr/19 15:19:00.202,1.3320007,,13/Apr/19 13:56:38.711,1.3299866,,13/Apr/19 13:56:38.711,1.3500061,,13/Apr/19 15:19:00.202,1.3500061,,06/Apr/19 19:37:58.320,33.3589936,,13/Apr/19 15:19:00.202,0.0180054,,13/Apr/19 13:56:38.711,0.0170135,,13/Apr/19 15:19:00.202,0,,13/Apr/19 13:56:38.711,0.003006,,07/Apr/19 10:49:36.501,1.300003
13/Apr/19 15:32:55.159,4.90064210576337,,13/Apr/19 14:05:57.310,5.00370833622973,,13/Apr/19 15:32:55.159,18.2089233,,13/Apr/19 14:05:57.310,17.96997,,13/Apr/19 15:32:55.159,4.23570093161901,,13/Apr/19 14:05:57.310,4.29491963922356,,13/Apr/19 15:32:55.159,1.3119964,,13/Apr/19 14:05:57.310,1.3300018,,13/Apr/19 14:05:57.310,1.3500061,,13/Apr/19 15:32:55.159,1.348999,,06/Apr/19 19:40:24.520,12.25,,13/Apr/19 15:32:55.159,0.0370026,,13/Apr/19 14:05:57.310,0.0070038,,13/Apr/19 15:32:55.159,0,,13/Apr/19 14:05:57.310,0.0130005,,07/Apr/19 10:53:40.750,1.2999878
13/Apr/19 15:39:14.559,5.07030153988413,,13/Apr/19 14:19:12.217,4.90867534016947,,13/Apr/19 15:39:14.559,18.0975342,,13/Apr/19 14:19:12.217,17.946167,,13/Apr/19 15:39:14.559,4.34658027818278,,13/Apr/19 14:19:12.217,4.191869339086,,13/Apr/19 15:39:14.559,1.321991,,13/Apr/19 14:19:12.217,1.321991,,13/Apr/19 14:19:12.217,1.348999,,13/Apr/19 15:39:14.559,1.3499909,,06/Apr/19 19:57:59.029,30.050003,,13/Apr/19 15:39:14.559,0.0279999,,13/Apr/19 14:19:12.217,0.027008,,13/Apr/19 15:39:14.559,0,,13/Apr/19 14:19:12.217,0,,07/Apr/19 11:02:43.409,1.348999
13/Apr/19 15:51:02.367,5.22090302374883,,13/Apr/19 14:33:12.127,4.96465676394244,,13/Apr/19 15:51:02.367,17.9376221,,13/Apr/19 14:33:12.127,17.9653931,,13/Apr/19 15:51:02.367,4.30674775157725,,13/Apr/19 14:33:12.127,4.22512622280314,,13/Apr/19 15:51:02.367,1.3399964,,13/Apr/19 14:33:12.127,1.3270111,,13/Apr/19 14:33:12.127,1.3500061,,13/Apr/19 15:51:02.367,1.399002,,06/Apr/19 20:04:31.079,24.5500031,,13/Apr/19 15:51:02.367,0.0370025,,13/Apr/19 14:33:12.127,0,,13/Apr/19 15:51:02.367,0.0220031,,13/Apr/19 14:33:12.127,0.022995,,07/Apr/19 11:05:13.559,1.3499909
13/Apr/19 16:05:34.327,4.98820641450864,,13/Apr/19 14:42:52.786,4.99706359698587,,13/Apr/19 16:05:34.327,18.21106,,13/Apr/19 14:42:52.786,17.73346,,13/Apr/19 16:05:34.327,4.26468333287598,,13/Apr/19 14:42:52.786,4.27151960825881,,13/Apr/19 16:05:34.327,1.322998,,13/Apr/19 14:42:52.786,1.3300018,,13/Apr/19 14:42:52.786,1.3500061,,13/Apr/19 16:05:34.327,1.3500061,,06/Apr/19 20:07:29.480,14.1510009,,13/Apr/19 16:05:34.327,0.0270081,,13/Apr/19 14:42:52.786,0.0169983,,13/Apr/19 16:05:34.327,0,,13/Apr/19 14:42:52.786,0.003006,,07/Apr/19 11:18:23.418,1.3000031
13/Apr/19 16:19:08.235,4.94282733946468,,13/Apr/19 15:06:35.342,4.97730468561937,,13/Apr/19 16:19:08.235,18.0947876,,13/Apr/19 15:06:35.342,18.0169678,,13/Apr/19 16:19:08.235,4.32431008541929,,13/Apr/19 15:06:35.342,4.26559284228299,,13/Apr/19 16:19:08.235,1.321991,,13/Apr/19 15:06:35.342,1.3280029,,13/Apr/19 15:06:35.342,1.3500061,,13/Apr/19 16:19:08.235,1.3499909,,06/Apr/19 20:20:59.993,23.0510101,,13/Apr/19 16:19:08.235,0.0279999,,13/Apr/19 15:06:35.342,0,,13/Apr/19 16:19:08.235,0,,13/Apr/19 15:06:35.342,0.0220032,,07/Apr/19 11:23:09.718,1.2999878
13/Apr/19 16:32:46.144,4.91876864424098,,13/Apr/19 15:15:00.953,4.78630097684405,,13/Apr/19 16:32:46.144,18.3364868,,13/Apr/19 15:15:00.953,18.1182861,,13/Apr/19 16:32:46.144,4.26266360005673,,13/Apr/19 15:15:00.953,4.23934503580771,,13/Apr/19 16:32:46.144,1.3119965,,13/Apr/19 15:15:00.953,1.3130035,,13/Apr/19 15:15:00.953,1.3509979,,13/Apr/19 16:32:46.144,1.3500061,,06/Apr/19 20:25:59.503,24.6499939,,13/Apr/19 16:32:46.144,0.0380096,,13/Apr/19 15:15:00.953,0.0379944,,13/Apr/19 16:32:46.144,0,,13/Apr/19 15:15:00.953,0,,07/Apr/19 11:25:28.917,1.3500061
13/Apr/19 16:42:29.802,5.20076966683139,,13/Apr/19 15:21:09.352,4.77891761789111,,13/Apr/19 16:42:29.802,18.0145264,,13/Apr/19 15:21:09.352,17.8674316,,13/Apr/19 16:42:29.802,4.34536547538887,,13/Apr/19 15:21:09.352,4.26114134473116,,13/Apr/19 16:42:29.802,1.3399963,,13/Apr/19 15:21:09.352,1.3119965,,13/Apr/19 15:21:09.352,1.3499909,,13/Apr/19 16:42:29.802,1.3999939,,06/Apr/19 20:28:05.453,22.6490021,,13/Apr/19 16:42:29.802,0.0469971,,13/Apr/19 15:21:09.352,0.0379944,,13/Apr/19 16:42:29.802,0.0130005,,13/Apr/19 15:21:09.352,0,,07/Apr/19 11:32:55.376,1.300003
13/Apr/19 17:02:13.110,5.19282022757667,,13/Apr/19 15:35:47.309,5.00726104577153,,13/Apr/19 17:02:13.110,17.9562378,,13/Apr/19 15:35:47.309,17.89032,,13/Apr/19 17:02:13.110,4.33194466478451,,13/Apr/19 15:35:47.309,4.2681513368324,,13/Apr/19 17:02:13.110,1.3399964,,13/Apr/19 15:35:47.309,1.3299866,,13/Apr/19 15:35:47.309,1.3499909,,13/Apr/19 17:02:13.110,1.3999939,,06/Apr/19 20:36:06.354,34.2009888,,13/Apr/19 17:02:13.110,0.0379944,,13/Apr/19 15:35:47.309,0.0180054,,13/Apr/19 17:02:13.110,0.0220031,,13/Apr/19 15:35:47.309,0.0019989,,07/Apr/19 11:35:18.526,1.2999878
13/Apr/19 17:12:31.771,5.20959346981478,,13/Apr/19 15:44:46.918,5.03349904798876,,13/Apr/19 17:12:31.771,18.2073975,,13/Apr/19 15:44:46.918,17.8527832,,13/Apr/19 17:12:31.771,4.29836682894612,,13/Apr/19 15:44:46.918,4.33193327332033,,13/Apr/19 17:12:31.771,1.3399963,,13/Apr/19 15:44:46.918,1.3329925,,13/Apr/19 15:44:46.918,1.3500061,,13/Apr/19 17:12:31.771,1.3500061,,06/Apr/19 20:37:33.503,10.0489959,,13/Apr/19 17:12:31.771,0.0080109,,13/Apr/19 15:44:46.918,0.0170136,,13/Apr/19 17:12:31.771,0.0019989,,13/Apr/19 15:44:46.918,0,,07/Apr/19 11:38:44.775,1.348999
13/Apr/19 17:22:30.419,5.14437965111949,,13/Apr/19 16:03:13.127,4.96763251474374,,13/Apr/19 17:22:30.419,18.1185913,,13/Apr/19 16:03:13.127,17.89215,,13/Apr/19 17:22:30.419,4.24558298442133,,13/Apr/19 16:03:13.127,4.20682386262364,,13/Apr/19 17:22:30.419,1.3300018,,13/Apr/19 16:03:13.127,1.3270111,,13/Apr/19 16:03:13.127,1.3500061,,13/Apr/19 17:22:30.419,1.3500061,,06/Apr/19 20:44:17.363,13.9490051,,13/Apr/19 17:22:30.419,0.0070038,,13/Apr/19 16:03:13.127,0,,13/Apr/19 17:22:30.419,0.0130005,,13/Apr/19 16:03:13.127,0.022995,,07/Apr/19 11:49:35.483,1.2999878
13/Apr/19 17:33:40.178,5.15083539268102,,13/Apr/19 16:12:22.785,5.06716856146473,,13/Apr/19 17:33:40.178,18.12561,,13/Apr/19 16:12:22.785,17.75116,,13/Apr/19 17:33:40.178,4.27945022902597,,13/Apr/19 16:12:22.785,4.29959066511344,,13/Apr/19 17:33:40.178,1.3300018,,13/Apr/19 16:12:22.785,1.3399963,,13/Apr/19 16:12:22.785,1.3999939,,13/Apr/19 17:33:40.178,1.3500061,,06/Apr/19 20:52:23.363,23.8500061,,13/Apr/19 17:33:40.178,0.0180054,,13/Apr/19 16:12:22.785,0.0469971,,13/Apr/19 17:33:40.178,0.0019989,,13/Apr/19 16:12:22.785,0.0130005,,07/Apr/19 12:02:52.393,1.300003
13/Apr/19 17:39:14.577,5.19859979173643,,13/Apr/19 16:25:53.634,5.03374150419834,,13/Apr/19 17:39:14.577,17.7182,,13/Apr/19 16:25:53.634,17.7697754,,13/Apr/19 17:39:14.577,4.30234206415529,,13/Apr/19 16:25:53.634,4.2861713770874,,13/Apr/19 17:39:14.577,1.3400116,,13/Apr/19 16:25:53.634,1.3379974,,13/Apr/19 16:25:53.634,1.3499908,,13/Apr/19 17:39:14.577,1.4000092,,06/Apr/19 20:55:08.822,34.098999,,13/Apr/19 17:39:14.577,0.0469971,,13/Apr/19 16:25:53.634,0,,13/Apr/19 17:39:14.577,0.0130005,,13/Apr/19 16:25:53.634,0.0119934,,07/Apr/19 12:05:16.543,1.3000031
13/Apr/19 17:52:14.435,5.09163333406976,,13/Apr/19 16:35:22.293,4.93280135263768,,13/Apr/19 17:52:14.435,18.2324219,,13/Apr/19 16:35:22.293,18.1274414,,13/Apr/19 17:52:14.435,4.29195447884473,,13/Apr/19 16:35:22.293,4.24435101822462,,13/Apr/19 17:52:14.435,1.319992,,13/Apr/19 16:35:22.293,1.322998,,13/Apr/19 16:35:22.293,1.3500061,,13/Apr/19 17:52:14.435,1.3670044,,06/Apr/19 20:57:05.972,17.048996,,13/Apr/19 17:52:14.435,0.0470124,,13/Apr/19 16:35:22.293,0.0270081,,13/Apr/19 17:52:14.435,0,,13/Apr/19 16:35:22.293,0,,07/Apr/19 12:18:18.398,1.300003
13/Apr/19 18:02:59.147,5.16802834113035,,13/Apr/19 16:49:07.201,4.92492641006362,,13/Apr/19 18:02:59.147,18.1216431,,13/Apr/19 16:49:07.201,18.0593872,,13/Apr/19 18:02:59.147,4.31087684124268,,13/Apr/19 16:49:07.201,4.21719912063635,,13/Apr/19 18:02:59.147,1.3330078,,13/Apr/19 16:49:07.201,1.3200073,,13/Apr/19 16:49:07.201,1.348999,,13/Apr/19 18:02:59.147,1.3509979,,06/Apr/19 21:04:39.073,27.2010041,,13/Apr/19 18:02:59.147,0.0179901,,13/Apr/19 16:49:07.201,0.0269928,,13/Apr/19 18:02:59.147,0,,13/Apr/19 16:49:07.201,0.0019989,,07/Apr/19 12:23:14.748,1.3499908
13/Apr/19 18:07:23.446,5.22151094306525,,13/Apr/19 17:05:09.260,4.92233862892991,,13/Apr/19 18:07:23.446,17.78595,,13/Apr/19 17:05:09.260,18.07312,,13/Apr/19 18:07:23.446,4.3031187631617,,13/Apr/19 17:05:09.260,4.21383741779056,,13/Apr/19 18:07:23.446,1.3399963,,13/Apr/19 17:05:09.260,1.319992,,13/Apr/19 17:05:09.260,1.3500061,,13/Apr/19 18:07:23.446,1.4000092,,06/Apr/19 21:14:12.434,8.151001,,13/Apr/19 18:07:23.446,0.0380097,,13/Apr/19 17:05:09.260,0.0180054,,13/Apr/19 18:07:23.446,0.0220032,,13/Apr/19 17:05:09.260,0.0120087,,07/Apr/19 12:25:16.898,1.3500061
13/Apr/19 18:17:36.102,5.14009441572014,,13/Apr/19 17:18:06.120,4.99109219427353,,13/Apr/19 18:17:36.102,18.223877,,13/Apr/19 17:18:06.120,17.9245,,13/Apr/19 18:17:36.102,4.27425697743782,,13/Apr/19 17:18:06.120,4.23948139539267,,13/Apr/19 18:17:36.102,1.3300019,,13/Apr/19 17:18:06.120,1.3300018,,13/Apr/19 17:18:06.120,1.3500061,,13/Apr/19 18:17:36.102,1.3499909,,06/Apr/19 21:21:13.232,20.5480041,,13/Apr/19 18:17:36.102,0.0169983,,13/Apr/19 17:18:06.120,0.0070038,,13/Apr/19 18:17:36.102,0.0029907,,13/Apr/19 17:18:06.120,0.0130005,,07/Apr/19 12:32:19.359,1.3509979
13/Apr/19 18:26:17.701,4.94779599732234,,13/Apr/19 17:30:34.978,4.9068940099174,,13/Apr/19 18:26:17.701,18.2836914,,13/Apr/19 17:30:34.978,17.953186,,13/Apr/19 18:26:17.701,4.25443231502016,,13/Apr/19 17:30:34.978,4.30678544656726,,13/Apr/19 18:26:17.701,1.3129883,,13/Apr/19 17:30:34.978,1.3229981,,13/Apr/19 17:30:34.978,1.3500061,,13/Apr/19 18:26:17.701,1.3499909,,06/Apr/19 21:23:36.393,27.0589905,,13/Apr/19 18:26:17.701,0.0370026,,13/Apr/19 17:30:34.978,0.027008,,13/Apr/19 18:26:17.701,0,,13/Apr/19 17:30:34.978,0,,07/Apr/19 12:35:31.558,1.3000031
13/Apr/19 18:33:59.210,5.02836994247458,,13/Apr/19 17:36:17.327,4.99801673005816,,13/Apr/19 18:33:59.210,18.05481,,13/Apr/19 17:36:17.327,17.9751587,,13/Apr/19 18:33:59.210,4.33925954753304,,13/Apr/19 17:36:17.327,4.27957819476493,,13/Apr/19 18:33:59.210,1.3130035,,13/Apr/19 17:36:17.327,1.3300019,,13/Apr/19 17:36:17.327,1.3489991,,13/Apr/19 18:33:59.210,1.3500061,,06/Apr/19 21:25:31.493,20.1500091,,13/Apr/19 18:33:59.210,0.0370026,,13/Apr/19 17:36:17.327,0.0070038,,13/Apr/19 18:33:59.210,0,,13/Apr/19 17:36:17.327,0.0119934,,07/Apr/19 12:39:08.807,1.3500061
13/Apr/19 18:42:20.770,5.08619271824075,,13/Apr/19 17:42:39.750,4.84854239342569,,13/Apr/19 18:42:20.770,17.92694,,13/Apr/19 17:42:39.750,17.70874,,13/Apr/19 18:42:20.770,4.34079058780669,,13/Apr/19 17:42:39.750,4.29836650313013,,13/Apr/19 18:42:20.770,1.322998,,13/Apr/19 17:42:39.750,1.3129883,,13/Apr/19 17:42:39.750,2.3129883,,13/Apr/19 18:42:20.770,1.3499908,,06/Apr/19 21:28:21.845,20.850998,,13/Apr/19 18:42:20.770,0.0269928,,13/Apr/19 17:42:39.750,1,,13/Apr/19 18:42:20.770,0,,13/Apr/19 17:42:39.750,0,,07/Apr/19 12:48:21.416,1.2999878
13/Apr/19 18:56:04.668,5.16857951860163,,13/Apr/19 17:56:21.685,4.93515437495403,,13/Apr/19 18:56:04.668,17.89154,,13/Apr/19 17:56:21.685,18.14148,,13/Apr/19 18:56:04.668,4.32645164648644,,13/Apr/19 17:56:21.685,4.24343899088619,,13/Apr/19 18:56:04.668,1.3320007,,13/Apr/19 17:56:21.685,1.322998,,13/Apr/19 17:56:21.685,1.3500061,,13/Apr/19 18:56:04.668,1.3500061,,06/Apr/19 21:35:23.693,25.3999939,,13/Apr/19 18:56:04.668,0.0180054,,13/Apr/19 17:56:21.685,0.0270081,,13/Apr/19 18:56:04.668,0,,13/Apr/19 17:56:21.685,0,,07/Apr/19 12:53:52.766,1.3009949
13/Apr/19 19:05:18.276,5.19112733553965,,13/Apr/19 18:05:04.246,5.00443923847679,,13/Apr/19 19:05:18.276,17.7355957,,13/Apr/19 18:05:04.246,17.67334,,13/Apr/19 19:05:18.276,4.32308601833008,,13/Apr/19 18:05:04.246,4.27548160563548,,13/Apr/19 19:05:18.276,1.3400116,,13/Apr/19 18:05:04.246,1.3300018,,13/Apr/19 18:05:04.246,1.3499908,,13/Apr/19 19:05:18.276,1.3499908,,06/Apr/19 21:42:52.454,18,,13/Apr/19 19:05:18.276,0.0069885,,13/Apr/19 18:05:04.246,0.0069885,,13/Apr/19 19:05:18.276,0.0029907,,13/Apr/19 18:05:04.246,0.0130005,,07/Apr/19 13:02:31.376,1.3500061
13/Apr/19 19:12:25.786,5.22457381093134,,13/Apr/19 18:12:30.753,5.01930560998144,,13/Apr/19 19:12:25.786,17.833252,,13/Apr/19 18:12:30.753,17.8927612,,13/Apr/19 19:12:25.786,4.31607415860457,,13/Apr/19 18:12:30.753,4.30202961710204,,13/Apr/19 19:12:25.786,1.3399963,,13/Apr/19 18:12:30.753,1.3299866,,13/Apr/19 18:12:30.753,1.3499908,,13/Apr/19 19:12:25.786,1.3990021,,06/Apr/19 21:48:36.353,6.6999969,,13/Apr/19 19:12:25.786,0.0370026,,13/Apr/19 18:12:30.753,0.0180053,,13/Apr/19 19:12:25.786,0.0220032,,13/Apr/19 18:12:30.753,0.0019989,,07/Apr/19 13:05:14.526,1.2999878
13/Apr/19 19:25:06.635,5.2212338586573,,13/Apr/19 18:21:30.352,4.93519016907384,,13/Apr/19 19:25:06.635,18.1036377,,13/Apr/19 18:21:30.352,18.1268311,,13/Apr/19 19:25:06.635,4.31789990225481,,13/Apr/19 18:21:30.352,4.2425182219634,,13/Apr/19 19:25:06.635,1.3399964,,13/Apr/19 18:21:30.352,1.3199921,,13/Apr/19 18:21:30.352,1.3499909,,13/Apr/19 19:25:06.635,1.4000091,,06/Apr/19 21:56:48.264,13.098999,,13/Apr/19 19:25:06.635,0.0480041,,13/Apr/19 18:21:30.352,0.0279999,,13/Apr/19 19:25:06.635,0.0120086,,13/Apr/19 18:21:30.352,0.0019989,,07/Apr/19 13:17:48.384,1.3509979
13/Apr/19 19:33:12.144,5.17585651998563,,13/Apr/19 18:29:29.911,4.75974490652322,,13/Apr/19 19:33:12.144,17.7420044,,13/Apr/19 18:29:29.911,18.1524658,,13/Apr/19 19:33:12.144,4.32399843997519,,13/Apr/19 18:29:29.911,4.23458473437201,,13/Apr/19 19:33:12.144,1.3330078,,13/Apr/19 18:29:29.911,1.3119964,,13/Apr/19 18:29:29.911,1.3500061,,13/Apr/19 19:33:12.144,1.3500061,,06/Apr/19 22:05:20.214,34.6499939,,13/Apr/19 19:33:12.144,0.0169983,,13/Apr/19 18:29:29.911,0.0380097,,13/Apr/19 19:33:12.144,0,,13/Apr/19 18:29:29.911,0,,07/Apr/19 13:25:21.883,1.3500061
13/Apr/19 19:36:34.394,5.18493715282769,,13/Apr/19 18:36:09.310,5.00371893172698,,13/Apr/19 19:36:34.394,18.3853149,,13/Apr/19 18:36:09.310,17.8305054,,13/Apr/19 19:36:34.394,4.27685891301877,,13/Apr/19 18:36:09.310,4.30447267084527,,13/Apr/19 19:36:34.394,1.3399964,,13/Apr/19 18:36:09.310,1.3300018,,13/Apr/19 18:36:09.310,1.3500061,,13/Apr/19 19:36:34.394,1.4000092,,06/Apr/19 22:12:16.926,8.9000092,,13/Apr/19 19:36:34.394,0.0380096,,13/Apr/19 18:36:09.310,0.0080109,,13/Apr/19 19:36:34.394,0.0220032,,13/Apr/19 18:36:09.310,0.0119934,,07/Apr/19 13:32:17.344,1.300003
